onset,offset,transcript,sub,tier
718.503824,719.307423,(other),74,CG
719.307423,720.484122,stack them backwards,74,CG
726.425017,728.147015,aw wait we missed one,74,CG
730.471713,730.902212,(other),74,CG
738.163306,739.942704,uh oh fall over,74,CG
744.620799,745.797498,one,74,CG
748.523996,755.03889,two three four ,74,CG
758.081087,759.343886,five,74,CG
760.979784,762.271283,six,74,CG
764.165481,764.682081,seven,74,CG
766.633679,767.523378,eight,74,CG
770.823875,772.057974,nine,74,CG
775.73157,776.506469,ten,74,CG
782.045564,783.279663,do you want that ,74,CG
785.833961,787.268959,here pull it apart ,74,CG
792.262755,798.088849,you do it no do not eat it do not eat it pull it apart ,74,CG
808.908739,814.017334,uh oh did you make that mess you better clean up,74,CG
815.882832,817.116931,two,74,CG
819.728629,820.847928,three,74,CG
822.455126,823.717925,four,74,CG
826.071323,827.334122,five,74,CG
829.57272,829.831019,six,74,CG
832.356617,833.246316,seven,74,CG
835.341414,836.231113,eight,74,CG
838.928911,841.626708,nine ten,74,CG
864.471887,865.304186,here is your [unintelligible],74,CG
873.684578,874.258577,here,74,CG
879.855072,881.433571,ready watch,74,CG
888.350264,889.584363,uh oh,74,CG
891.162862,894.147659,uh oh did you break it uh oh ,74,CG
898.538755,907.005247,uh oh did you do that did oyu make a mess you made mess,74,CG
908.842045,912.573041,you made mess pick up your mess,74,CG
916.189238,916.705838,ready ,74,CG
918.628736,919.891535,two,74,CG
921.871833,923.479031,three,74,CG
929.678225,931.486324,pick it up four ,74,CG
935.79132,936.795819,five  ,74,CG
941.473914,946.726009,six what are you doing chewing on mommy seven,74,CG
950.600506,951.748505,eight,74,CG
955.336001,956.8284,nine,74,CG
959.727097,960.501996,ten,74,CG
962.625794,964.290393,good boy pick up your mess,74,CG
966.72989,967.963989,boy pick up your mes,74,CG
972.297685,972.785585,drooly,74,CG
975.971282,976.229582,(other),74,CG
977.49238,983.002775,do you not want yeah what play with it ,74,CG
988.25487,989.173269,does it make cool noise,74,CG
1001.055058,1003.896356,you like that toy huh ready what is it ,74,CG
1005.446154,1007.168152,whoops [x2],74,CG
1009.57895,1010.813049,you making a mess,74,CG
1019.681341,1021.575539,uh oh you made mess,74,CG
1025.191735,1025.363935,here,74,CG
1027.401633,1028.951432,put this on right here right here bubba,74,CG
1033.916527,1036.901324,right here two,74,CG
1039.886122,1042.928319,no hree,74,CG
1047.319415,1048.352614,four,74,CG
1053.891708,1055.068407,five,74,CG
1057.536605,1062.473,whoops there put it on put it on put it on,74,CG
1066.921496,1070.279393,oh are you trying to destroy it,74,CG
6.07063,6.771087,what are we ,75,CG
9.06703,9.962059,what are we ,75,CG
12.68606,13.931317,oh yeah [unintelligible],75,CG
15.915946,16.966632,(voc),75,CG
22.959433,23.309662,(voc) ,75,CG
26.072576,26.734119,(voc),75,CG
29.224634,31.287092,it is a it is like a big donut huh,75,CG
32.493435,34.050006,hmm buddy ,75,CG
42.455494,46.969552,what is it  [x2] purple purple ,75,CG
46.969552,47.708923,(voc),75,CG
58.449268,60.00584,there is another one done,75,CG
61.64024,62.340697,there is more,75,CG
67.16607,67.477384,(Voc),75,CG
70.785099,71.096413,there,75,CG
74.5987,76.622243,that is pretty similar huh,75,CG
78.023158,81.253044,that is pretty similar  different color,75,CG
94.367161,95.651332,want to step on a letter ,75,CG
99.89299,100.476705,(Voc),75,CG
104.60162,105.652306,[unintelligible],75,CG
120.751051,122.307623,you are trying to [unintelligible],75,CG
123.942023,128.689567,there is a there is a squish toy there is a squish toy  ,75,CG
141.064312,142.465227,there is a whole bunch of these huh,75,CG
149.430885,150.0146,(voc),75,CG
160.871687,176.554147,here. you want to roll [x3] is it roll time [x3] can you roll on this [x2] here sit up ,75,CG
179.939691,183.130663,weeee,75,CG
186.438378,188.578664,bear down,75,CG
190.018493,192.35335,and up,75,CG
194.532551,204.144381,what are you looking at you want to look at these toys there there you go these are kind of neat huh donut donut,75,CG
209.942611,214.184269,want to roll yoou going to roll you going to roll roll roll,75,CG
216.129983,220.644041,there there we go  no rol,75,CG
227.298386,228.387986,it is pretty cool huh,75,CG
231.150901,234.76993,is it green look there are all kinds of colors [name],75,CG
232.512901,232.863129,(voc),75,CG
238.544616,239.089416,can you get it,75,CG
243.992617,245.004389,there ,75,CG
246.560961,251.113933,there [unintelligible],75,CG
248.973647,250.102161,(voc),75,CG
255.083191,255.511248,ooh,75,CG
255.511248,256.133877,(voc),75,CG
258.585477,260.842506,can you get it [x2],75,CG
265.706793,266.329421,oh,75,CG
279.326795,282.595596,how about this one there is this one too and that one and that one oh ,75,CG
281.622739,281.934053,(other),75,CG
284.113253,284.541311,(other),75,CG
284.385653,284.930454,scuse you,75,CG
285.669825,285.942225,(other),75,CG
286.681597,287.34314,you alright,75,CG
289.950397,292.557655,do we have some spit ups [x2],75,CG
305.866343,306.8392,this one,75,CG
312.131544,314.738802,woah careful,75,CG
316.256459,318.70806,that one does not have a [unintelligible] all i am saying ,75,CG
330.654748,331.744348,(other),75,CG
342.09555,344.508236,wehre are you going are you going to get [unintelligible] baby,75,CG
357.739096,363.57624,ok now what what do you see [x3],75,CG
366.494812,367.506583,can you reach it,75,CG
373.382642,374.55007,(voc),75,CG
385.60173,387.352873,woah,75,CG
388.286816,396.770132,[unintelligible] stars get it stars [unintelligible] woah,75,CG
398.988246,399.494132,how about woah [unintelligible] ,75,CG
405.175619,408.17202,woah get some [unintelligible],75,CG
423.465337,424.593851,(other),75,CG
428.368538,429.691624,woah,75,CG
431.909738,434.127853,woah,75,CG
434.672653,435.022882,(otheR),75,CG
439.069968,439.653683,(voc),75,CG
440.743283,441.521569,(voc),75,CG
442.80574,444.284483,so are you going to get [unintelligilbe],75,CG
451.095183,456.454679,ooh it is yours look [unintelligible] [unintelligible],75,CG
458.403587,458.78824,(voc),75,CG
460.737147,462.07061,(voc),75,CG
462.403976,464.199023,what are you going to go [unintelligible],75,CG
465.122189,465.506842,(voc),75,CG
465.327338,466.609514,want to go back on your back,75,CG
469.327727,469.71238,(other),75,CG
471.09713,474.430788,ooh let us see what  let us see what there is over here ,75,CG
475.943755,476.738705,ooh what about this ,75,CG
477.020783,477.328505,(voc),75,CG
480.123649,481.58533,ooh what are these,75,CG
485.201067,486.124233,that is colorful thing,75,CG
490.791354,493.073628,(other),75,CG
493.842933,496.638077,(other),75,CG
497.663818,498.330549,they come off,75,CG
500.305101,501.023119,(other),75,CG
504.100342,505.382518,it is not going to bite,75,CG
506.074893,507.536574,blue,75,CG
509.972708,511.870329,another color of blue,75,CG
513.537158,514.588542,this one is purple ,75,CG
521.99952,522.332885,(voc),75,CG
522.486747,524.897238,There you go ooh,75,CG
538.38573,545.001758,you like the blue one there is green there is green this is cool,75,CG
546.771161,548.771356,here you want to pull pink,75,CG
552.489666,552.899963,(voc),75,CG
562.593214,563.00351,(voc),75,CG
563.208658,564.490834,[uintelligible] huh,75,CG
572.055673,575.568836,all kinds of different things from home huh,75,CG
577.261308,577.851109,great toys ,75,CG
579.31279,579.594868,(voc),75,CG
580.210313,580.620609,(voc),75,CG
586.390402,587.570004,want to go back on your back,75,CG
608.341256,608.854126,(voc),75,CG
613.623821,615.316294,hey how about that toy,75,CG
615.521442,615.777877,(voc),75,CG
618.49609,618.701238,(voc),75,CG
620.547572,620.778364,no,75,CG
622.163114,622.445193,what,75,CG
627.52261,629.727953,let me roll you back [x2],75,CG
630.907555,632.317948,roll ,75,CG
641.267537,641.908625,oh that hurt  ,75,CG
655.115039,658.140974,(other),75,CG
660.936118,662.269581,[unintelligible],75,CG
680.220046,680.912421,(voc),75,CG
684.246079,685.502611,(voc),75,CG
687.631024,688.143894,hi baby,75,CG
689.554288,736.507575,[experimenter in room,75,CG
737.353811,740.610539, Why not that is not fun that is no fun you have big ugly [unintelligible],75,CG
737.892325,738.225691,(Voc),75,CG
742.508159,743.841622,big ugly [unintelligible],75,CG
746.354687,746.944488,here,75,CG
751.124382,751.509035,(voc),75,CG
752.329628,752.509133,here,75,CG
754.509327,755.304276,it will not stay on,75,CG
764.023074,780.691362,what do you see [x2] do you see the lights [x3] oh yeah the lights it is a new moon [x3] ,75,CG
783.358289,783.742942,(voc),75,CG
787.179173,788.846002,it is on you [x3],75,CG
790.974415,791.769364,it is on you,75,CG
792.589956,794.128568,I am going to step on your [unintelligible],75,CG
814.489524,817.361598,do you like is that funny yeah let us go put the lights on,75,CG
816.181996,817.028232,(voc),75,CG
820.823473,821.541492,turn the lights on,75,CG
823.516043,824.387923,turn the lights on,75,CG
826.003465,826.567622,(voc),75,CG
827.106136,827.747224,[imitation],75,CG
832.645137,834.260678,[unintelligible],75,CG
838.389285,839.261165,[unintelligible],75,CG
842.851258,844.774522,ooh what is that what is that ,75,CG
846.28749,847.210657,you biting that ,75,CG
849.287782,850.005801,you biting that ,75,CG
859.46826,864.135381,[unintelligible],75,CG
865.827853,868.263988,[unintelligible],75,CG
872.110516,872.597743,hi hi,75,CG
891.650879,892.933055,not in a very boo mood,75,CG
894.958893,896.394931,boo [x2],75,CG
904.113631,905.34452,what [unintelligible] ,75,CG
908.934613,911.370747,this is not squeaky it is not squeaky,75,CG
924.731022,927.218443,what does that do [x2] huh,75,CG
934.655064,937.296347,look at those pictures mommy wants to look at those pictuers ,75,CG
941.117232,942.553269,i can hear the sound of them,75,CG
944.09188,945.630491,guess they are not pictures then,75,CG
947.092172,949.400089,thesound blocking things,75,CG
950.271969,950.964344,when oop,75,CG
952.349094,953.605627,i do not know where that goes ,75,CG
955.45196,958.426609,ah this one this one blocking things ,75,CG
104.552434,104.911325,Ready?,76,CG
107.474827,108.02598,Off,76,CG
110.90992,111.384168,On,76,CG
115.972836,116.613712,Look at that one,76,CG
130.213091,136.198868,Do you want to put it on? Look at that you did it. Want to take it off?,76,CG
141.620675,143.248499,(voc),76,CG
154.245923,157.783556,Put it on. Take it off,76,CG
160.154796,160.705949,Whoops,76,CG
161.564722,161.782619,(other),76,CG
169.498761,172.587781,Do you want to check out the mirror? Let us check that out,76,CG
174.587313,176.381764,"Okay, ready?",76,CG
179.95785,180.7269,Look at tha,76,CG
187.353553,189.904238,Who is that? Who is that?,76,CG
193.723856,194.505724,Who is that?,76,CG
205.528783,205.810769,(voc),76,CG
207.066885,207.86157,Too much?,76,CG
210.104635,211.847816,(voc),76,CG
215.308544,218.179666,You did not like that huh. No,76,CG
222.063372,222.986233,How about this? ,76,CG
224.921677,228.690025,Wow look at all the colors. That is pretty cool,76,CG
237.380297,237.649465,(other),76,CG
254.453221,255.555527,(other),76,CG
268.449943,268.744746,(other),76,CG
276.640332,281.357176,You want that one do you not? You just want to put that in your mouth,76,CG
316.438703,317.656366,Pretty cool huh,76,CG
324.782902,325.116158,(other),76,CG
328.256448,329.269031,(voc),76,CG
330.704592,331.38392,oh yeah?,76,CG
333.639802,334.11405,Dropped it,76,CG
337.241523,339.920382,Pull the next one off. Pull it off. Right here,76,CG
343.342658,344.534686,Ready? Pull off,76,CG
371.566816,373.130553,Let us see what else is over here,76,CG
378.308827,383.756269,Do you want to pick something out? What looks good? What looks good to you?,76,CG
385.755801,386.447946,Maybe this?,76,CG
391.16479,392.331184,That is pretty cool,76,CG
398.278508,400.085777,That is good? Ok,76,CG
406.058737,406.379175,(voc),76,CG
438.012791,441.345344,What do you think? What do you think?,76,CG
444.408729,445.780203,So many colors,76,CG
447.446479,448.100172,(other),76,CG
451.894156,455.393336,So many colors I know. There are so many new toys,76,CG
457.354415,461.802091,And you do not have your brother in here taking them from you huh. Yeah,76,CG
464.391228,464.968016,[laughs],76,CG
467.864774,468.390292,[laugh],76,CG
475.04258,475.70909,[laugh],76,CG
476.811396,477.580447,You silly,76,CG
481.541058,483.220152,What? What?,76,CG
486.603974,487.385842,What do you think?,76,CG
492.782014,493.5767,What is that?,76,CG
496.024845,498.267909,What is that? You got your foot caught,76,CG
501.9209,503.074476,Got your foot caught,76,CG
536.835799,537.104966,(voc),76,CG
547.756318,548.256201,[laughs],76,CG
550.396725,554.07535,"Is that clangy? Clang clang, clang clang",76,CG
562.47082,562.88098,(other),76,CG
566.457066,567.072306,Clang clang,76,CG
567.174846,593.335386,[experimenter in room fixing mic],76,CG
597.552347,598.56493,What do you think?,76,CG
600.038944,602.21792,Yeah? Do you want to stand back up?,76,CG
603.781657,604.114912,Ready?,76,CG
610.446762,611.459346,This thing is pretty neat,76,CG
616.919605,622.059427,Do you have teethers coming in there let me see. You have got those teethers huh,76,CG
632.685143,643.36213,"What is that? Is that Big bird? There is Elmo, Grover, Cookie monster, Bert",76,CG
648.976199,649.758067,And Zoe,76,CG
656.705158,658.70469,Oscar and Ernie,76,CG
676.136504,676.918372,What do you think?,76,CG
715.076102,716.691108,"Ooh, look at that [baby name]",76,CG
726.445234,727.265554,push it back down,76,CG
778.715042,779.048297,(voc),76,CG
783.021726,784.662367,You would rather chew on these huh,76,CG
785.82876,786.072293,(voc),76,CG
786.315826,786.918249,Yeah,76,CG
806.695668,807.413448,Crinkle crinkle,76,CG
827.601028,828.652064,Could you kick that?,76,CG
838.841985,840.110918,Look there is an elephant,76,CG
848.211585,849.00627,Giraffe,76,CG
854.915143,855.953361,and a hippopotamus,76,CG
862.233941,862.721007,(other),76,CG
865.540859,866.579078,Soft,76,CG
870.578141,871.334374,Soft,76,CG
909.530556,910.479052,Does that taste good?,76,CG
912.568306,912.991284,(voc),76,CG
917.49023,917.785033,(other),76,CG
953.520252,954.379026,What do you think?,76,CG
6.157709,9.161469,this one does too oh this one does a different thing,85,CG
13.629563,17.121434,what do you like oh you like the little one,85,CG
22.302921,24.4431,hi here let us go over here,85,CG
26.545733,30.300433,look at this who is in there you see here,85,CG
33.754758,35.48192,what is that,85,CG
45.619611,47.872431,should we try another one peek,85,CG
49.749782,50.125252,peek,85,CG
51.739773,52.791089,what about this one,85,CG
56.358055,57.634653,that is something like we have at thome ,85,CG
62.55331,63.341798,can you reach it,85,CG
72.84119,75.619668,these make noises too let us see that,85,CG
86.433206,93.229214,it is kind of fun look  you scooch over hey scoot over here so i can see you huh  ,85,CG
95.444487,96.796179,i will take some of these away ,85,CG
98.448247,99.649751,stack this back up,85,CG
101.977666,104.30558,ta da yay ,85,CG
114.255536,116.808733,can you get it [x2],85,CG
121.802484,123.191724,get it no,85,CG
124.768698,126.082843,oh let me move some of these ,85,CG
127.659817,127.960193,here ,85,CG
129.424526,134.606013,what do you think beep beep it is kind of fun huh,85,CG
137.27185,140.313158,get it daniel you can get it do,85,CG
142.941448,143.880123,you got it,85,CG
148.423311,149.624815,is that tasty,85,CG
155.557242,160.288165,you want to see yourself again there you are there you are  ,85,CG
161.902686,162.203062,(other),85,CG
161.902686,164.155506,there is [unintelligible],85,CG
169.825104,171.477172,let us move you over here ,85,CG
172.716223,187.021632,come here come see me up whee walk there let us go over here  let us go over here not so much to look at huh ,85,CG
194.94405,196.220648,that is fun,85,CG
202.866468,203.805143,pretty colors,85,CG
209.321665,213.230982,you want to go back you can go back want to roll,85,CG
223.771293,224.662023,what do you think,85,CG
227.334215,230.996107,what do you think hi woah,85,CG
234.262119,236.192035,you get it roll it back,85,CG
241.239507,241.981783,roll it back,85,CG
247.524106,249.157112,you want to roll it again roll it back,85,CG
258.955147,261.577854,you like your overalls it is tasty,85,CG
272.914591,277.215122,I see your foot woah weee,85,CG
284.439936,284.786331,(other),85,CG
287.062643,288.844104,(voc),85,CG
294.683337,295.079217,(other),85,CG
297.454498,301.264845,wehre do you want to go what do you see huh,85,CG
304.283432,306.411288,what do you see here we can walk over here,85,CG
309.231935,310.419575,wehre do you want to go,85,CG
312.695887,318.63409,lots of things you want that ball get that ball there we go ,85,CG
337.53737,344.118879,what do you see huh what do you see woah what do you see hi,85,CG
347.830256,348.325106,(voc),85,CG
350.353992,351.244723,where do you want to go,85,CG
352.135453,352.679789,(voc),85,CG
353.075669,354.263309,so much to look at,85,CG
361.438638,363.022159,ooh that one is fun,85,CG
373.414015,375.789296,the strings on that that bounces ,85,CG
386.972912,387.319308,(voc),85,CG
390.783259,391.9709,you like that one,85,CG
394.098756,394.989487,yeah,85,CG
399.195714,402.214301,what do you think [x2],85,CG
414.585558,416.169078,makes kind of a funny noise,85,CG
420.325821,421.018611,(voc),85,CG
441.851807,443.138418,do you like the strings,85,CG
454.272549,455.65813,you are getting all slobbery,85,CG
482.33056,483.468715,is that your toes,85,CG
488.763613,490.198679,those stretches,85,CG
494.751301,496.186367,kind of like a guitar,85,CG
502.124571,503.262726,(voc),85,CG
506.380283,507.716379,you like that,85,CG
509.646295,511.180331,what do you think huh,85,CG
523.799012,524.392833,hi,85,CG
526.372234,527.856785,did you find a favorite,85,CG
530.182581,531.023826,i think so,85,CG
540.277526,542.801263,aw you do that mommy is going to stack,85,CG
545.671394,546.11676,whoops,85,CG
556.06325,557.300376,you really like that one,85,CG
565.61386,566.108711,(otheR),85,CG
566.108711,568.582962,oh oh goodness,85,CG
571.502579,572.145884,(voc),85,CG
585.655296,586.991392,oh in the eye,85,CG
591.098649,591.49453,(voc),85,CG
594.414146,597.779128,good job you got it yay,85,CG
600.005954,608.715319,yay yay you got my hands you got my hands huh want your favorite  ,85,CG
609.70502,610.546265,(voc),85,CG
613.911247,615.049403,do you want me to hold you,85,CG
616.731893,618.067989,you all done with the toy,85,CG
618.067989,618.95872,(other),85,CG
622.472157,626.826839,get it [x2] yay good job,85,CG
635.041353,636.97127,some fun things on the walls too,85,CG
646.81879,650.035317,wee [x2],85,CG
650.827077,651.618838,(voc),85,CG
657.606526,663.990094,whoops want to go on your tummy no you got it,85,CG
672.155124,678.192297,you threw it all the way over there can you get it here want this look at that ,85,CG
680.419123,686.901662,that is a little girl here eyes and she is happy,85,CG
697.095578,697.639913,you get it ,85,CG
699.619314,700.658499,which one now,85,CG
703.578116,707.833828,whoops almost yay you go it ,85,CG
709.763744,718.027744,oh no now what can you get it got it for you there you go,85,CG
721.640151,723.223672,that is a tricky one huh,85,CG
728.4196,731.586641,how does she taste let us get that out there you go,85,CG
734.902138,736.881539,there ta da,85,CG
748.461036,749.549706,oh no,85,CG
753.953874,756.77452,look at this one that one does it too whoops,85,CG
760.881778,761.821993,you look that up,85,CG
772.263334,772.857154,good job,85,CG
776.222136,780.428363,the circle nope the square nope the circle,85,CG
786.861417,790.424339,do you like the girl or the square which one do you want,85,CG
794.185201,797.104817,do the ball again i will move that closer so you can reach it,85,CG
800.96465,812.791571,hi do you want me to hold you hi i love you i love you here look at this look at this again there you go,85,CG
817.839044,820.36278,woah look at that no hands,85,CG
832.041247,833.971163,whoops there goes mommys mike,85,CG
839.612456,842.235162,you got it again yay,85,CG
849.361006,852.577533,doy ouy want to go go see what else is over there see if there are anymore,85,CG
854.161054,854.705389,here ,85,CG
856.338395,856.833245,(other),85,CG
857.031185,861.633293,come here let us go over here should we go see  ,85,CG
864.84982,868.313771,look in here what do you see,85,CG
871.777723,879.249962,what do you se in there like the star or the ball you like balls ,85,CG
883.06031,888.355207,try that for a little bit here let us go over here,85,CG
890.235639,890.631519,look,85,CG
892.80886,893.30371,whoops,85,CG
897.806848,898.796548,want that instead ,85,CG
901.17183,901.617195,(voc),85,CG
908.693554,909.930679,kind of squishy,85,CG
910.573985,911.860595,(voc),85,CG
914.136907,914.631757,(voc),85,CG
918.837984,919.67923,(voc),85,CG
921.757601,924.132882,kind of squishy hi,85,CG
7.184382,8.640676,(voc),87,CG
9.320279,9.95134,do you see it,87,CG
14.223135,14.999825,does it make noise,87,CG
18.252214,19.368705,is that fun,87,CG
22.281293,24.611363,how does it taste [x2],87,CG
41.164567,42.086886,what do you think,87,CG
54.077037,61.261419,where did it go [x2] did you try and get it did you try and get it agian,87,CG
60.242014,61.989566,(Voc),87,CG
77.232106,77.766081,(voc),87,CG
81.64953,83.785428,hi how does it taste,87,CG
94.367828,97.66876,what do you think natalie is that a fun toy ,87,CG
96.455182,97.66876,(other),87,CG
99.707572,102.523073,that is a pretty fun toy huh hi,87,CG
107.76573,108.590963,here you go,87,CG
114.46468,114.853025,hello,87,CG
122.814097,129.464505,where did it go can you get it can you get it where did it go,87,CG
143.008036,144.027441,you got it,87,CG
147.813805,148.83321,you got it,87,CG
162.570914,169.221321,where did it go [x2] can you get it ,87,CG
173.881461,174.366892,come here ,87,CG
177.27948,182.327964,yay natalie [x2],87,CG
184.221146,184.560948,(other),87,CG
184.75512,188.153139,hi you are so drooly,87,CG
193.589968,194.70646,hello,87,CG
198.58991,199.415143,(other),87,CG
202.716075,204.900516,you drooly [x2],87,CG
208.492707,209.415026,what do you think,87,CG
212.861588,213.83245,(voc),87,CG
217.084839,217.521727,(voc),87,CG
218.880935,222.910014,are you standing you are so strong,87,CG
225.531342,227.375981,hey do you want to chew this toy,87,CG
234.36619,236.210829,(otheR),87,CG
237.61858,238.39527,(otheR),87,CG
239.17196,241.113684,oh what did you make it spin ,87,CG
242.327262,242.958323,(other),87,CG
243.880642,245.434022,(voc),87,CG
249.463101,250.482507,(other),87,CG
259.268812,259.851329,(other),87,CG
261.647425,265.288159,what you doing with that if i put you down honey what you do,87,CG
271.21042,271.890023,hey,87,CG
278.83169,281.307389,hi hello  ,87,CG
279.171492,279.705466,(other),87,CG
285.724813,286.404417,(voc),87,CG
290.19078,290.676211,(voc),87,CG
294.948006,295.433437,(bvoc),87,CG
296.792645,297.860593,(voc),87,CG
302.860535,303.831397,(vooc),87,CG
310.336176,311.452667,(other),87,CG
314.559427,315.627376,(voc),87,CG
318.782679,320.918576,hello look at you go,87,CG
325.190371,327.617527,(other)_,87,CG
328.151501,337.374694,where is natalie peek-a-boo peek-aboo where is natalie peek-aboo [unintelibile] baby girl,87,CG
343.6853,345.093051,(voc),87,CG
348.685242,350.626966,(voc),87,CG
355.723994,358.199693,(other),87,CG
358.199693,360.529763,are you sure  are you sure about that ,87,CG
359.267642,360.529763,(voc(,87,CG
364.170497,366.888912,(voc),87,CG
370.238388,372.568457,(voc),87,CG
373.927665,376.015019,(voc),87,CG
376.888795,377.811114,(voc),87,CG
378.684891,379.218865,(voc),87,CG
379.995555,382.616883,(voc),87,CG
383.636289,384.704238,(voc),87,CG
385.383841,387.908084,how does it taste [x2],87,CG
389.607093,393.393456,(voc),87,CG
394.170146,394.607034,(voc),87,CG
395.917699,396.354587,hi,87,CG
398.636114,401.451615,(voc),87,CG
402.61665,406.839901,(voc),87,CG
406.403013,408.878712,you like duck you like that toy,87,CG
407.90785,408.878712,(voc),87,CG
409.752488,412.713619,(voc),87,CG
413.538852,415.966008,(voc),87,CG
420.723234,425.965891,(voc),87,CG
422.907674,424.70377,you are so drooly ,87,CG
435.28617,435.820145,(voc),87,CG
437.130809,438.247301,(voc),87,CG
439.897767,441.742405,(voc),87,CG
441.742405,445.23751,do you want the red one what does the red one do,87,CG
443.344328,448.975331,(voc),87,CG
447.421951,448.878244,what are we talking about ,87,CG
450.819969,451.839375,what are you talking about,87,CG
452.761694,455.334479,(voc),87,CG
457.470377,458.344153,(voc(,87,CG
459.412102,460.140248,(voc),87,CG
463.198465,463.926612,(voc),87,CG
464.897474,465.819794,(other),87,CG
466.596484,466.984829,hi,87,CG
469.945959,472.324572,(voc),87,CG
476.49928,477.27597,(otheR),87,CG
479.169152,480.916704,(other),87,CG
488.974863,489.605923,(other),87,CG
490.479699,494.363149,where did your toy go [x2],87,CG
497.664081,498.489314,(other),87,CG
503.780515,506.159128,(voc)_,87,CG
514.993976,515.430864,(voc),87,CG
514.993976,518.052192,what do you think what do you think of that one,87,CG
517.178416,518.294908,(voc),87,CG
522.955048,524.314255,(other),87,CG
524.7026,527.03267,is that one yummy too,87,CG
528.58605,530.236516,(voc),87,CG
531.158835,532.275327,is that one yummy too,87,CG
535.721889,537.517984,hello who is there,87,CG
538.149045,539.265536,(voc),87,CG
544.653823,548.051841,what do you think [x2],87,CG
549.89648,550.284825,(voc),87,CG
553.343042,556.304172,woah [x2],87,CG
554.216818,555.18768,(voc),87,CG
560.673053,561.061398,(voc),87,CG
564.556503,588.391175,Hello I am going to gt you get you get you get you  get you get you get you  I am going to get you get you get you where is my natalie peek-a-boo hi ,87,CG
569.265186,570.187505,(Voc),87,CG
573.294265,574.216584,(voc),87,CG
575.624334,576.498111,(other),87,CG
581.30388,583.391234,(other),87,CG
586.934882,587.37177,(voc),87,CG
590.429987,606.886105,where are you [x2] peek-a-boo hi  where is natalie peek-a-boo where is natalie peek-a-boo hello,87,CG
609.167631,610.138494,which one do you want,87,CG
612.225848,613.876314,(voc),87,CG
614.798634,620.089834,which toy do you want you want them both   how come  ,87,CG
615.818039,617.371419,(other),87,CG
618.342281,623.876197,(voc),87,CG
622.565533,623.876197,what are you talking about ,87,CG
627.177129,629.701372,what are you talking about ,87,CG
627.177129,628.633423,(voc),87,CG
635.866348,640.283772,(Voc),87,CG
639.701255,642.856558,oh you likethat one better do you like that one better ,87,CG
642.031325,652.807898,(voc),87,CG
652.613725,654.118562,are you sure,87,CG
657.419494,659.701021,(voc),87,CG
660.526254,669.700904,where is mommy [x2] peek-a-boo  where is mom peek-a-boo,87,CG
666.788317,678.390123,(voc),87,CG
680.331848,680.865822,(voc),87,CG
683.826952,685.525962,(voc),87,CG
693.147232,700.234527,you want to roll over your turn to roll over babe and that thing says ,87,CG
694.797698,724.84589,(Voc),87,CG
703.195658,704.603408,are you so happy ,87,CG
708.001427,708.875203,are you so happy ,87,CG
714.457662,716.108128,you got it ,87,CG
727.80702,728.923512,(other),87,CG
735.622463,739.020481,(other),87,CG
742.564129,745.865061,you done it  where did it go ,87,CG
745.185458,748.000959,(voc),87,CG
748.000959,750.03977,can you get it [x],87,CG
763.194956,766.641517,where did you go that is out the way ,87,CG
767.61238,768.437613,(other),87,CG
773.097753,773.874443,want this one,87,CG
778.291867,778.825841,(other),87,CG
781.495713,782.223859,(other),87,CG
785.18499,786.883999,hi where did you go,87,CG
790.039302,791.447053,where is my natalie,87,CG
793.485864,794.796528,there you are ,87,CG
795.573218,796.349908,(other),87,CG
797.223684,797.903288,(other),87,CG
802.369255,803.971178,(other),87,CG
813.631259,814.602122,you can sit on my lap,87,CG
814.89338,815.427355,(voc),87,CG
817.077821,818.291399,or do you think on that one,87,CG
822.320478,823.242797,where did it go,87,CG
825.184522,826.495186,did that roll right away,87,CG
827.417506,828.145652,(other),87,CG
837.465932,838.048449,(other),87,CG
841.106666,846.106607,where did it go did you get it you got it yay natalie,87,CG
851.349264,851.349264,do you play i am going to get you get you get i am going to get you get you get you ,87,CG
856.88318,861.591863,(voc),87,CG
864.65008,874.358704,I am going to get you [x2] peek-a-boo [x2] hello,87,CG
867.465581,868.193728,(voc),87,CG
871.349031,871.980091,(voc),87,CG
874.892678,876.931489,(other),87,CG
885.32945,886.057596,(other),87,CG
887.174088,888.436209,hello,87,CG
887.174088,889.407072,(voc),87,CG
891.688598,893.484694,hello pretty girl,87,CG
897.028342,897.028342,do you see your toes let me see your toes [x3] ,87,CG
903.193318,905.766104,(voc),87,CG
905.960276,907.41657,you [unintelligible] to your toes,87,CG
8.713907,9.965628,(other),91,CG
17.475956,18.101817,(voc),91,CG
54.967419,55.394689,yes,91,CG
58.289294,60.269181,here baby i will sit you up,91,CG
76.806346,76.980865,(other),91,CG
78.130282,78.461266,excuse you,91,CG
87.993606,89.305506,[unintelligible],91,CG
90.105885,91.483983,kind of like your one at home,91,CG
92.645436,93.433779,but it does not rattle,91,CG
94.872055,95.203039,it is big,91,CG
125.087887,125.424889,(voc),91,CG
134.445708,134.999354,(voc),91,CG
152.342917,153.510387,wow,91,CG
154.190409,155.153272,there you go,91,CG
180.01318,181.144544,it makes noise,91,CG
182.901768,184.045168,yes it does,91,CG
219.346118,219.845602,yes,91,CG
226.15837,229.323781,you are making it rattle you want to get it in your mouth do you not,91,CG
230.124161,231.61058,you want to get it in your mouth,91,CG
