sub,cat,lag,interrupt,inf_onset,inf_offset,cgtype,cg_onset,cg_offset,month
71,V,,0.0,1773.798,1774.012,,,,Ten
71,V,,0.0,1776.266,1776.429,,,,Ten
71,V,,0.0,1778.212,1779.212,,,,Ten
71,V,,0.0,1781.429,1781.919,,,,Ten
71,V,,0.0,1785.278,1785.493,,,,Ten
71,V,,0.0,1786.86,1787.39,,,,Ten
71,V,,0.0,1787.788,1789.053,,,,Ten
71,V,,0.0,1797.901,1798.371,,,,Ten
71,V,,0.0,1802.954,1803.199,,,,Ten
71,V,,0.0,1805.04,1805.213,,,,Ten
72,V,,0.0,30.14,30.72,,,,Ten
72,VCV,,0.0,31.25,31.82,,,,Ten
72,CV,,0.0,61.965,62.375,,,,Ten
72,V,,0.0,68.1,68.31,,,,Ten
72,V,,0.0,88.645,88.885,,,,Ten
72,V,,0.0,89.965,90.595,,,,Ten
72,CV,,0.0,106.83,107.01,,,,Ten
72,CVCV,,0.0,107.91,108.36,,,,Ten
72,CV,,0.0,108.985,109.275,,,,Ten
72,V,,0.0,111.95,112.15,,,,Ten
72,CVCV,,0.0,121.48,121.91,,,,Ten
72,CV,,0.0,130.76,131.075,,,,Ten
72,V,,0.0,134.695,135.285,,,,Ten
72,VCV,,0.0,168.31,168.85,,,,Ten
72,V,,0.0,244.45,244.83,,,,Ten
72,C,,0.0,246.04,246.3,,,,Ten
72,VCV,,0.0,251.82,252.51,,,,Ten
72,VCV,,0.0,260.5,261.01,,,,Ten
72,V,,0.0,275.405,275.725,,,,Ten
72,V,,0.0,278.205,278.755,,,,Ten
72,V,,0.0,279.2,279.92,,,,Ten
72,VCVC,,0.0,303.21,304.65,,,,Ten
72,CV,,0.0,337.28,337.71,,,,Ten
72,CV,,0.0,352.715,353.005,,,,Ten
72,V,,0.0,361.57,361.93,,,,Ten
72,V,,0.0,368.975,369.765,,,,Ten
72,VCV,,0.0,388.85,389.58,,,,Ten
72,VCV,,0.0,391.07,391.76,,,,Ten
72,CV,,0.0,400.825,401.115,,,,Ten
72,VCV,,0.0,407.124,407.649,,,,Ten
72,CVC,,0.0,419.711,420.511,,,,Ten
72,V,,0.0,430.236,430.573,,,,Ten
72,CVCV,,0.0,432.937,433.466,,,,Ten
72,CVCV,,0.0,441.147,441.697,,,,Ten
72,,,0.0,442.209,443.197,,,,Ten
72,V,,0.0,483.109,483.684,,,,Ten
72,V,,0.0,484.371,485.221,,,,Ten
72,CVCV,,0.0,510.546,511.233,,,,Ten
72,V,,0.0,514.276,514.964,,,,Ten
72,CV,,0.0,529.57,529.975,,,,Ten
72,V,,0.0,549.007,550.982,,,,Ten
72,V,,0.0,649.394,649.631,,,,Ten
72,V,,0.0,651.149,653.237,,,,Ten
72,V,,0.0,675.88,676.693,,,,Ten
72,V,,0.0,677.061,677.623,,,,Ten
72,V,,0.0,688.679,689.192,,,,Ten
72,CVCV,,0.0,715.75,717.15,,,,Ten
72,CV,,0.0,723.212,723.512,,,,Ten
72,V,,0.0,820.338,821.638,,,,Ten
72,V,,0.0,832.575,833.225,,,,Ten
72,V,,0.0,833.727,834.099,,,,Ten
72,C,,0.0,837.766,838.2,,,,Ten
72,VCV,,0.0,899.243,899.893,,,,Ten
72,,,0.0,936.843,936.86,,,,Ten
72,CV,,0.0,936.86,937.393,,,,Ten
72,CV,,0.0,1011.526,1012.026,,,,Ten
72,CV,,0.0,1056.558,1057.358,,,,Ten
72,CV,,0.0,1081.581,1081.998,,,,Ten
72,CV,,0.0,1188.179,1188.679,,,,Ten
72,VCV,,0.0,1189.212,1189.995,,,,Ten
72,V,,0.0,1224.021,1224.421,,,,Ten
72,V,,0.0,1237.551,1237.967,,,,Ten
72,V,,0.0,1239.307,1240.873,,,,Ten
72,CV,,0.0,1261.289,1261.656,,,,Ten
72,V,,0.0,1276.158,1277.892,,,,Ten
72,CV,,0.0,1284.794,1285.344,,,,Ten
72,V,,0.0,1303.7,1303.984,,,,Ten
72,V,,0.0,1304.917,1305.317,,,,Ten
72,V,,0.0,1314.911,1317.761,,,,Ten
72,V,,0.0,1318.639,1320.239,,,,Ten
72,CVCV,,0.0,1326.6,1327.517,,,,Ten
72,VCVC,,0.0,1351.325,1353.159,,,,Ten
72,VC,,0.0,1354.381,1354.814,,,,Ten
72,V,,0.0,1387.725,1389.725,,,,Ten
72,V,,0.0,1389.991,1392.483,,,,Ten
72,VC,,0.0,1393.673,1394.373,,,,Ten
72,V,,0.0,1396.031,1396.614,,,,Ten
72,V,,0.0,1397.279,1398.196,,,,Ten
72,V,,0.0,1465.963,1466.629,,,,Ten
72,V,,0.0,1469.619,1470.102,,,,Ten
72,V,0.5364260000001195,1.0,1478.86,1480.266,oh,1477.731238,1479.396426,Ten
72,VCV,,0.0,1501.412,1502.762,,,,Ten
72,VCV,,0.0,1503.256,1503.89,,,,Ten
72,V,,0.0,1555.146,1557.363,,,,Ten
72,V,,0.0,1581.087,1581.354,,,,Ten
72,VCV,,0.0,1636.74,1637.24,,,,Ten
72,CV,,0.0,1688.432,1689.065,,,,Ten
72,V,,0.0,1702.452,1703.019,,,,Ten
72,V,,0.0,1715.476,1716.609,,,,Ten
72,V,,0.0,1741.636,1742.433,,,,Ten
72,VCVC,,0.0,1742.702,1743.735,,,,Ten
72,V,,0.0,1751.715,1752.065,,,,Ten
72,V,,0.0,1775.933,1776.883,,,,Ten
72,VC,,0.0,1778.265,1778.832,,,,Ten
72,V,,0.0,1780.067,1780.334,,,,Ten
72,V,,0.0,1780.842,1781.309,,,,Ten
72,VCV,,0.0,1782.841,1783.908,,,,Ten
74,V,,0.0,601.77,601.95,,,,Ten
74,CV,,0.0,602.97,603.12,,,,Ten
74,CVCV,,0.0,623.375,623.705,,,,Ten
74,CV,,0.0,626.4,626.57,,,,Ten
74,V,,0.0,646.675,647.025,,,,Ten
74,V,,0.0,663.74,664.28,,,,Ten
74,V,,0.0,670.24,670.38,,,,Ten
74,CV,,0.0,672.94,673.09,,,,Ten
74,VCV,,0.0,680.875,681.435,,,,Ten
74,CV,,0.0,690.055,690.465,,,,Ten
74,VCV,,0.0,692.33,693.01,,,,Ten
74,VC,0.5525280000000521,1.0,693.77,694.31,yes,693.668609,694.322528,Ten
74,VCVC,,0.0,712.29,713.13,,,,Ten
74,V,0.75429900000006,1.0,740.973,741.533,got the ball,740.933878,741.727299,Ten
74,CV,,0.0,751.922,751.993,,,,Ten
74,CV,0.3588439999999764,1.0,759.591,759.946,babyname,757.055162,759.949844,Ten
74,V,,0.0,763.255,763.487,,,,Ten
74,VC,,0.0,764.994,766.255,,,,Ten
74,V,,0.0,775.602,776.25,,,,Ten
74,VCVC,0.5089979999999059,1.0,776.931,778.914,yes,776.873269,777.439998,Ten
74,VCVC,,0.0,782.898,784.194,,,,Ten
74,CVCV,,0.0,794.968,795.511,,,,Ten
74,VCV,,0.0,800.489,801.785,,,,Ten
74,VCVC,0.23495700000000852,1.0,815.019,815.719,here,814.966233,815.253957,Ten
74,V,,0.0,826.342,826.663,,,,Ten
74,V,,0.0,827.498,827.646,,,,Ten
74,V,,0.0,865.93,866.0,,,,Ten
74,V,,0.0,867.081,867.155,,,,Ten
74,V,,0.0,868.506,868.849,,,,Ten
74,CV,0.33266999999989366,1.0,891.238,891.573,babyname,888.667269,891.57067,Ten
74,VCV,0.5562630000000581,1.0,910.135,910.501,what do you see ,910.133252,910.691263,Ten
74,VCV,,0.0,912.744,912.988,,,,Ten
74,VCV,,0.0,914.045,914.584,,,,Ten
74,V,0.3217449999999644,1.0,915.845,916.062,what,915.695923,916.166745,Ten
74,CV,,0.0,916.806,916.971,,,,Ten
74,CV,,0.0,920.741,921.202,,,,Ten
74,V,,0.0,926.848,927.139,,,,Ten
74,V,,0.0,931.029,931.22,,,,Ten
74,CV,,0.0,933.44,933.667,,,,Ten
74,CV,,0.0,936.927,937.184,,,,Ten
74,CVCV,,0.0,938.544,939.522,,,,Ten
74,V,,0.0,945.633,945.728,,,,Ten
74,V,,0.0,952.127,952.242,,,,Ten
74,CV,,0.0,955.648,955.904,,,,Ten
74,VCV,,0.0,958.098,959.498,,,,Ten
74,CV,,0.0,961.577,961.917,,,,Ten
74,VCV,,0.0,977.142,977.642,,,,Ten
74,CVCV,,0.0,983.386,984.006,,,,Ten
74,CVCV,,0.0,1010.875,1012.155,,,,Ten
74,VCV,0.39382900000009613,1.0,1012.675,1013.435,yes,1012.519537,1013.068829,Ten
74,VCVC,,0.0,1015.366,1016.126,,,,Ten
74,V,,0.0,1019.986,1021.146,,,,Ten
74,CVCV,,0.0,1023.066,1023.886,,,,Ten
74,V,,0.0,1027.032,1027.672,,,,Ten
74,VCV,,0.0,1028.512,1028.912,,,,Ten
74,V,,0.0,1032.699,1033.499,,,,Ten
74,CVCV,,0.0,1047.987,1048.947,,,,Ten
74,V,,0.0,1051.987,1052.407,,,,Ten
74,V,,0.0,1079.237,1081.237,,,,Ten
74,V,,0.0,1293.42,1294.06,,,,Ten
74,V,,0.0,1297.86,1298.02,,,,Ten
74,VCV,,0.0,1322.226,1323.546,,,,Ten
74,V,,0.0,1438.062,1438.442,,,,Ten
74,V,,0.0,1466.81,1466.95,,,,Ten
74,V,,0.0,1476.781,1476.961,,,,Ten
74,V,,0.0,1477.789,1478.089,,,,Ten
74,V,,0.0,1527.913,1528.761,,,,Ten
74,CV,,0.0,1536.354,1536.746,,,,Ten
74,V,,0.0,1542.659,1542.77,,,,Ten
74,V,,0.0,1552.117,1552.813,,,,Ten
74,VCV,,0.0,1553.53,1555.151,,,,Ten
74,V,,0.0,1563.139,1564.66,,,,Ten
74,CV,,0.0,1570.443,1570.67,,,,Ten
74,V,,0.0,1597.268,1597.408,,,,Ten
74,CV,,0.0,1605.451,1605.515,,,,Ten
74,V,,0.0,1624.113,1624.452,,,,Ten
74,V,,0.0,1632.363,1632.51,,,,Ten
74,V,,0.0,1633.561,1633.632,,,,Ten
74,V,,0.0,1637.184,1637.375,,,,Ten
74,CVCV,,0.0,1657.326,1658.103,,,,Ten
74,V,,0.0,1682.497,1682.692,,,,Ten
74,CV,,0.0,1685.197,1685.357,,,,Ten
74,CV,,0.0,1687.507,1687.662,,,,Ten
74,V,,0.0,1694.675,1694.783,,,,Ten
74,VCVC,,0.0,1716.62,1718.035,,,,Ten
74,V,,0.0,1751.607,1751.679,,,,Ten
74,V,,0.0,1772.141,1773.026,,,,Ten
74,V,,0.0,1773.493,1774.254,,,,Ten
74,V,,0.0,1778.382,1778.566,,,,Ten
74,V,,0.0,1788.599,1789.037,,,,Ten
74,V,,0.0,1792.951,1793.214,,,,Ten
74,CV,,0.0,1795.884,1797.394,,,,Ten
74,VCV,,0.0,1800.778,1801.602,,,,Ten
74,VCVC,,0.0,1802.353,1803.552,,,,Ten
74,V,,0.0,1804.62,1805.987,,,,Ten
74,VC,,0.0,1806.608,1807.412,,,,Ten
74,V,,0.0,1808.858,1809.755,,,,Ten
75,V,,0.0,668.09,669.33,,,,Ten
75,V,,0.0,753.455,753.855,,,,Ten
75,V,,0.0,770.745,771.025,,,,Ten
75,V,,0.0,843.615,844.195,,,,Ten
75,V,,0.0,847.445,847.775,,,,Ten
75,V,,0.0,854.17,854.48,,,,Ten
75,CV,,0.0,873.305,873.775,,,,Ten
75,V,,0.0,892.36,892.85,,,,Ten
75,V,,0.0,897.695,898.715,,,,Ten
75,V,,0.0,909.115,910.555,,,,Ten
75,V,1.8019180000000006,1.0,910.805,912.43,[sound effect],910.065849,912.606918,Ten
75,V,3.011906999999951,1.0,923.825,924.875,go get it no no no go get it ,923.787623,926.836907,Ten
75,V,,0.0,970.44,970.81,,,,Ten
75,V,,0.0,1018.335,1020.335,,,,Ten
75,CV,1.2954199999999219,1.0,1039.575,1040.135,oh it is attached to mama it is attached,1038.66816,1040.87042,Ten
75,V,0.6080299999998715,1.0,1135.855,1136.145,green adn yellow blue,1133.099138,1136.46303,Ten
75,VCV,,0.0,1223.32,1223.94,,,,Ten
75,CVCV,0.9333610000001045,1.0,1484.6,1485.3,oh no one is here,1482.266272,1485.533361,Ten
75,V,,0.0,1497.85,1498.92,,,,Ten
75,V,,0.0,1544.495,1545.095,,,,Ten
75,VC,,0.0,1559.405,1559.955,,,,Ten
75,CVCV,,0.0,1663.4,1664.19,,,,Ten
75,CVCV,,0.0,1666.825,1667.525,,,,Ten
75,CVCV,,0.0,1673.82,1675.415,,,,Ten
75,V,,0.0,1762.23,1762.62,,,,Ten
75,V,,0.0,1763.705,1763.935,,,,Ten
75,V,,0.0,1773.97,1774.42,,,,Ten
75,V,,0.0,1788.495,1789.015,,,,Ten
75,V,,0.0,1798.225,1798.965,,,,Ten
75,V,,0.0,1801.075,1803.375,,,,Ten
76,V,,0.0,834.173,834.355,,,,Ten
76,V,,0.0,919.484,919.559,,,,Ten
76,V,,0.0,924.944,925.054,,,,Ten
76,V,,0.0,1059.845,1060.307,,,,Ten
76,V,,0.0,1063.394,1064.058,,,,Ten
76,VCVC,,0.0,1075.853,1077.3,,,,Ten
76,V,,0.0,1081.219,1081.366,,,,Ten
76,V,,0.0,1117.547,1118.456,,,,Ten
76,V,,0.0,1227.74,1227.989,,,,Ten
76,V,,0.0,1230.539,1231.345,,,,Ten
76,V,,0.0,1301.136,1301.141,,,,Ten
76,V,,0.0,1301.141,1302.064,,,,Ten
76,V,,0.0,1302.851,1303.587,,,,Ten
76,V,,0.0,1305.288,1306.203,,,,Ten
76,V,,0.0,1306.735,1307.264,,,,Ten
76,V,,0.0,1307.913,1308.364,,,,Ten
76,V,,0.0,1309.262,1309.621,,,,Ten
76,V,,0.0,1310.662,1311.267,,,,Ten
76,V,,0.0,1312.167,1312.843,,,,Ten
76,V,,0.0,1313.746,1314.402,,,,Ten
76,V,,0.0,1315.055,1315.557,,,,Ten
76,V,,0.0,1316.194,1316.281,,,,Ten
76,V,,0.0,1316.664,1316.838,,,,Ten
76,V,,0.0,1317.032,1317.257,,,,Ten
76,V,,0.0,1317.879,1318.697,,,,Ten
76,V,,0.0,1319.373,1320.294,,,,Ten
76,V,,0.0,1347.828,1348.777,,,,Ten
76,V,,0.0,1376.561,1376.767,,,,Ten
76,V,,0.0,1388.657,1389.385,,,,Ten
76,V,,0.0,1399.775,1400.463,,,,Ten
76,V,,0.0,1402.76,1403.542,,,,Ten
76,V,,0.0,1436.85,1437.067,,,,Ten
76,V,,0.0,1437.306,1437.654,,,,Ten
76,V,,0.0,1459.941,1461.198,,,,Ten
76,V,,0.0,1477.636,1477.746,,,,Ten
76,V,,0.0,1477.873,1478.031,,,,Ten
76,V,,0.0,1485.58,1485.837,,,,Ten
76,V,,0.0,1489.315,1489.553,,,,Ten
76,VCV,,0.0,1682.724,1684.282,,,,Ten
76,V,,0.0,1798.95,1800.076,,,,Ten
76,V,,0.0,1802.374,1803.45,,,,Ten
76,V,,0.0,1803.731,1803.854,,,,Ten
85,V,5.567305999999917,1.0,602.08,603.83,Hi hi hey hey I got the ball there you go roll it to [baby name],600.33378,607.647306,Ten
85,V,,0.0,620.865,621.625,,,,Ten
85,V,,0.0,622.345,622.915,,,,Ten
85,CVC,,0.0,632.6,634.711,,,,Ten
85,VCVC,,0.0,643.946,645.313,,,,Ten
85,V,,0.0,645.737,646.059,,,,Ten
85,C,,0.0,646.652,647.386,,,,Ten
85,VCVC,,0.0,780.811,783.8,,,,Ten
85,CVCV,,0.0,784.555,787.077,,,,Ten
85,CV,,0.0,787.479,787.934,,,,Ten
85,V,,0.0,795.235,795.468,,,,Ten
85,C,,0.0,798.569,799.524,,,,Ten
85,C,,0.0,800.246,801.079,,,,Ten
85,VC,,0.0,841.713,842.102,,,,Ten
85,CV,,0.0,842.947,846.369,,,,Ten
85,C,,0.0,850.347,851.07,,,,Ten
85,CVC,,0.0,852.402,853.069,,,,Ten
85,CVC,,0.0,858.54,859.788,,,,Ten
85,C,,0.0,860.385,861.273,,,,Ten
85,V,,0.0,861.684,862.851,,,,Ten
85,VC,,0.0,879.844,881.255,,,,Ten
85,VC,,0.0,889.603,891.314,,,,Ten
85,CV,,0.0,894.983,895.766,,,,Ten
85,VCVC,,0.0,896.361,897.406,,,,Ten
85,CV,,0.0,897.857,898.524,,,,Ten
85,VC,,0.0,898.843,899.754,,,,Ten
85,VCV,,0.0,900.74,901.428,,,,Ten
85,V,,0.0,958.684,960.04,,,,Ten
85,V,,0.0,961.084,961.506,,,,Ten
85,CVCV,,0.0,962.025,962.981,,,,Ten
85,C,,0.0,963.422,964.477,,,,Ten
85,V,,0.0,964.803,965.77,,,,Ten
85,V,,0.0,966.295,967.373,,,,Ten
85,V,,0.0,968.753,969.253,,,,Ten
85,V,,0.0,969.792,970.125,,,,Ten
85,CV,,0.0,1011.08,1011.446,,,,Ten
85,V,,0.0,1045.368,1045.646,,,,Ten
85,V,,0.0,1053.541,1054.608,,,,Ten
85,CV,,0.0,1055.171,1055.704,,,,Ten
85,V,,0.0,1056.191,1056.935,,,,Ten
85,VC,,0.0,1057.273,1057.817,,,,Ten
85,VC,,0.0,1058.276,1059.043,,,,Ten
85,C,,0.0,1059.469,1060.391,,,,Ten
85,C,,0.0,1061.15,1062.6,,,,Ten
85,CVCV,,0.0,1062.827,1063.504,,,,Ten
85,CV,,0.0,1064.02,1064.332,,,,Ten
85,V,,0.0,1064.598,1065.365,,,,Ten
85,VC,0.28732099999979255,1.0,1089.428,1090.672,Where is Pooh hi,1086.793755,1089.715321,Ten
85,CV,,0.0,1091.338,1092.104,,,,Ten
85,V,,0.0,1101.39,1102.846,,,,Ten
85,V,,0.0,1124.84,1125.573,,,,Ten
85,V,,0.0,1126.017,1127.639,,,,Ten
85,V,,0.0,1166.682,1166.96,,,,Ten
85,V,,0.0,1170.821,1171.976,,,,Ten
85,V,,0.0,1172.386,1174.686,,,,Ten
85,CV,,0.0,1175.191,1175.925,,,,Ten
85,CV,,0.0,1180.775,1181.22,,,,Ten
85,V,1.778632000000016,1.0,1237.062,1237.574,Come here I got an idea let us look,1236.143614,1238.840632,Ten
85,V,,0.0,1250.628,1251.751,,,,Ten
85,V,,0.0,1252.517,1253.628,,,,Ten
85,V,,0.0,1255.661,1256.183,,,,Ten
85,V,,0.0,1259.398,1260.331,,,,Ten
85,V,,0.0,1260.629,1261.173,,,,Ten
85,V,,0.0,1269.633,1269.889,,,,Ten
85,V,,0.0,1270.857,1271.979,,,,Ten
85,V,19.87568599999986,1.0,1326.546,1327.534,Hi there you are can you see mommy peek [laughs] oh kay hi [baby name] hi sweet boy you are so cute you want my glasses too hi mommy look different,1324.731874,1346.421686,Ten
85,V,8.742685999999821,1.0,1337.679,1338.068,Hi there you are can you see mommy peek [laughs] oh kay hi [baby name] hi sweet boy you are so cute you want my glasses too hi mommy look different,1324.731874,1346.421686,Ten
85,V,,0.0,1538.62,1539.009,,,,Ten
85,V,,0.0,1542.009,1542.654,,,,Ten
85,V,,0.0,1568.343,1569.199,,,,Ten
85,V,,0.0,1634.118,1634.852,,,,Ten
85,C,,0.0,1636.704,1637.715,,,,Ten
85,VC,,0.0,1642.636,1643.347,,,,Ten
85,CV,,0.0,1643.988,1644.499,,,,Ten
85,V,,0.0,1648.385,1649.152,,,,Ten
85,VC,,0.0,1656.724,1657.624,,,,Ten
85,V,,0.0,1681.357,1683.444,,,,Ten
85,VC,,0.0,1684.076,1684.609,,,,Ten
85,VC,,0.0,1686.405,1687.082,,,,Ten
85,VC,,0.0,1687.739,1688.451,,,,Ten
87,VCVC,,0.0,670.39,671.54,,,,Ten
87,CVCV,1.0258890000000065,1.0,673.125,673.815,are yiou srure,673.059834,674.150889,Ten
87,V,1.9864860000000135,1.0,680.02,680.45,oh snuggles i love you such a good snuggles,678.078688,682.006486,Ten
87,V,,0.0,684.095,685.045,,,,Ten
87,V,,0.0,686.11,687.72,,,,Ten
87,VCV,,0.0,688.155,690.395,,,,Ten
87,VC,,0.0,690.825,691.325,,,,Ten
87,V,,0.0,704.225,705.055,,,,Ten
87,V,,0.0,705.5,705.75,,,,Ten
87,V,,0.0,706.125,706.355,,,,Ten
87,V,,0.0,711.29,711.72,,,,Ten
87,V,,0.0,712.555,713.865,,,,Ten
87,VCVC,,0.0,766.0,766.86,,,,Ten
87,CVCV,,0.0,767.41,767.95,,,,Ten
87,CV,,0.0,768.29,768.65,,,,Ten
87,V,,0.0,769.18,770.04,,,,Ten
87,V,,0.0,771.07,771.24,,,,Ten
87,CVCV,,0.0,831.335,831.915,,,,Ten
87,CVCV,7.579180000000065,1.0,845.765,846.695,peek-a-boo good job oh thanks peek-a-boo i see my natalie hi i see you through the hole oh good job,837.756658,853.34418,Ten
87,CVCV,1.8541800000000421,1.0,851.49,852.12,peek-a-boo good job oh thanks peek-a-boo i see my natalie hi i see you through the hole oh good job,837.756658,853.34418,Ten
87,V,,0.0,871.125,871.735,,,,Ten
87,V,,0.0,872.08,872.4,,,,Ten
87,V,,0.0,887.69,887.94,,,,Ten
87,V,,0.0,944.775,945.265,,,,Ten
87,V,,0.0,945.79,946.37,,,,Ten
87,V,,0.0,946.79,947.2,,,,Ten
87,V,,0.0,949.375,949.575,,,,Ten
87,VCVC,,0.0,949.965,951.605,,,,Ten
87,CVCV,,0.0,977.485,978.315,,,,Ten
87,CVCV,,0.0,1058.58,1059.2,,,,Ten
87,VCV,,0.0,1120.85,1121.31,,,,Ten
87,V,,0.0,1196.43,1196.64,,,,Ten
87,VCVC,,0.0,1332.45,1333.18,,,,Ten
87,CV,,0.0,1376.575,1376.805,,,,Ten
87,CVCV,,0.0,1408.67,1409.34,,,,Ten
87,VCV,,0.0,1498.965,1499.495,,,,Ten
87,V,,0.0,1673.525,1673.895,,,,Ten
87,V,,0.0,1677.68,1678.08,,,,Ten
87,V,,0.0,1678.27,1678.43,,,,Ten
87,V,,0.0,1678.56,1678.94,,,,Ten
87,V,,0.0,1685.52,1685.82,,,,Ten
87,V,,0.0,1692.04,1693.08,,,,Ten
87,V,,0.0,1707.77,1708.11,,,,Ten
87,V,,0.0,1708.66,1708.99,,,,Ten
91,V,,0.0,635.02,635.2,,,,Ten
91,V,,0.0,734.76,735.05,,,,Ten
91,V,,0.0,764.635,764.975,,,,Ten
91,CV,,0.0,769.365,769.655,,,,Ten
91,V,,0.0,823.545,824.225,,,,Ten
91,V,,0.0,827.215,827.465,,,,Ten
91,V,,0.0,842.9,843.11,,,,Ten
91,V,,0.0,867.485,867.805,,,,Ten
91,VC,,0.0,869.155,869.76,,,,Ten
91,CV,,0.0,871.002,871.552,,,,Ten
91,V,,0.0,905.047,905.257,,,,Ten
91,V,,0.0,925.992,926.362,,,,Ten
91,V,,0.0,945.467,945.697,,,,Ten
91,V,,0.0,955.032,955.232,,,,Ten
91,V,,0.0,968.152,968.522,,,,Ten
91,V,,0.0,985.557,985.807,,,,Ten
91,V,,0.0,1016.632,1016.842,,,,Ten
91,V,,0.0,1053.977,1054.5,,,,Ten
91,V,,0.0,1058.852,1060.292,,,,Ten
91,VCV,,0.0,1072.542,1074.122,,,,Ten
91,VCV,,0.0,1074.352,1075.37,,,,Ten
91,V,,0.0,1081.537,1082.147,,,,Ten
91,V,,0.0,1085.912,1086.882,,,,Ten
91,,,0.0,1157.717,1157.727,,,,Ten
91,V,,0.0,1157.727,1158.077,,,,Ten
91,VC,,0.0,1186.902,1187.462,,,,Ten
91,V,,0.0,1218.512,1218.932,,,,Ten
91,CV,,0.0,1240.372,1240.922,,,,Ten
91,CV,,0.0,1258.867,1260.47,,,,Ten
91,VC,,0.0,1271.188,1272.038,,,,Ten
91,VCVC,,0.0,1296.32,1299.083,,,,Ten
91,CV,,0.0,1330.228,1331.188,,,,Ten
91,C,,0.0,1350.668,1351.178,,,,Ten
91,VCV,,0.0,1362.113,1363.483,,,,Ten
91,V,,0.0,1373.148,1374.158,,,,Ten
91,CV,,0.0,1404.888,1405.338,,,,Ten
91,V,,0.0,1515.168,1515.87,,,,Ten
91,V,,0.0,1518.473,1519.073,,,,Ten
91,CVCV,,0.0,1519.983,1520.743,,,,Ten
91,V,,0.0,1530.343,1530.543,,,,Ten
91,V,,0.0,1534.383,1534.733,,,,Ten
91,V,,0.0,1546.998,1548.23,,,,Ten
91,VCVC,,0.0,1549.09,1550.673,,,,Ten
91,V,,0.0,1584.088,1584.968,,,,Ten
91,VCVC,,0.0,1607.888,1608.918,,,,Ten
91,VCV,,0.0,1622.493,1623.28,,,,Ten
91,VCVC,,0.0,1627.553,1628.823,,,,Ten
94,V,,0.0,600.31,604.0,,,,Ten
94,V,,0.0,606.965,609.765,,,,Ten
94,V,,0.0,610.415,611.205,,,,Ten
94,V,,0.0,616.91,618.18,,,,Ten
94,V,,0.0,657.275,658.385,,,,Ten
94,V,,0.0,659.55,661.51,,,,Ten
94,V,,0.0,667.17,667.66,,,,Ten
94,CV,,0.0,668.305,668.445,,,,Ten
94,V,,0.0,742.905,744.685,,,,Ten
94,V,,0.0,782.735,783.475,,,,Ten
94,V,,0.0,785.535,787.095,,,,Ten
94,V,,0.0,791.845,792.345,,,,Ten
94,V,,0.0,794.635,794.805,,,,Ten
94,V,1.6928539999998975,1.0,797.69,798.11,Want to try come to this you want to crawl,796.926189,799.382854,Ten
94,CVCV,,0.0,808.99,809.52,,,,Ten
94,CV,2.4477979999999206,1.0,811.095,811.355,Yeah you want to crawl,810.904158,813.542798,Ten
94,V,1.2877979999999525,1.0,812.255,812.605,Yeah you want to crawl,810.904158,813.542798,Ten
94,V,,0.0,815.42,815.82,,,,Ten
94,V,,0.0,843.9,844.66,,,,Ten
94,V,,0.0,877.08,877.72,,,,Ten
94,V,,0.0,1000.44,1000.89,,,,Ten
94,V,,0.0,1068.585,1068.875,,,,Ten
94,V,,0.0,1111.76,1112.07,,,,Ten
94,V,,0.0,1148.245,1149.235,,,,Ten
94,V,,0.0,1190.03,1190.27,,,,Ten
94,V,,0.0,1260.26,1260.57,,,,Ten
94,V,,0.0,1272.545,1272.855,,,,Ten
94,V,,0.0,1305.96,1306.22,,,,Ten
94,V,,0.0,1309.33,1309.72,,,,Ten
94,VCV,,0.0,1331.875,1332.315,,,,Ten
94,VCV,,0.0,1333.485,1334.075,,,,Ten
94,V,,0.0,1395.03,1395.6,,,,Ten
94,CV,,0.0,1405.055,1405.385,,,,Ten
94,V,,0.0,1425.13,1425.38,,,,Ten
94,CV,,0.0,1432.655,1433.075,,,,Ten
94,CV,,0.0,1462.185,1463.045,,,,Ten
94,V,,0.0,1474.475,1474.935,,,,Ten
94,V,,0.0,1569.835,1570.225,,,,Ten
94,C,,0.0,1587.15,1587.55,,,,Ten
94,C,,0.0,1588.45,1588.94,,,,Ten
94,VC,,0.0,1593.845,1594.355,,,,Ten
94,V,,0.0,1595.07,1595.49,,,,Ten
94,V,,0.0,1596.19,1596.92,,,,Ten
94,V,,0.0,1597.305,1598.205,,,,Ten
94,V,,0.0,1599.545,1599.925,,,,Ten
94,V,,0.0,1607.845,1608.985,,,,Ten
94,V,,0.0,1619.765,1619.955,,,,Ten
94,V,,0.0,1626.87,1627.62,,,,Ten
94,V,,0.0,1720.205,1721.435,,,,Ten
94,V,,0.0,1722.78,1722.98,,,,Ten
94,V,,0.0,1738.34,1738.74,,,,Ten
94,V,,0.0,1749.34,1749.88,,,,Ten
94,CV,,0.0,1756.05,1756.3,,,,Ten
94,CV,,0.0,1757.175,1757.625,,,,Ten
94,CV,,0.0,1758.9,1759.17,,,,Ten
94,V,,0.0,1760.585,1761.475,,,,Ten
94,CV,,0.0,1775.57,1775.8,,,,Ten
94,CVCV,,0.0,1776.375,1778.395,,,,Ten
94,V,,0.0,1778.615,1779.155,,,,Ten
94,V,,0.0,1801.525,1801.665,,,,Ten
94,CV,,0.0,1806.315,1806.455,,,,Ten
94,CV,,0.0,1807.585,1807.845,,,,Ten
